date,location,river,basin,latitude,longitude,elevation_m,DHM Station ,precipitation_mm,soil_moisture_0_100cm_m3m3,rain_mm,temperature_mean_c,dew_point_mean_c,precipitation_hours,relative_humidity_mean_pct,wind_speed_max_kmh,wind_gusts_max_kmh,wind_direction_dominant_deg,river_discharge_m3s
19-01-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,0,0,0,0.288,11.6,2.8,57,5.7,25.6,107,0.87
19-01-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0,0,0,0.197,14.2,9.1,73,10.5,23,283,11.85
19-01-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0,0,0.254,12.2,8.8,81,9.8,15.8,341,0.28
19-01-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,1.3,1.3,3,0.439,12,3.2,56,5.4,14.8,50,15.22
19-01-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0,0,0,0.229,14.1,8.9,73,8.2,22.3,324,0.23
19-01-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,2.6,2.6,5,0.294,12,9,83,6.9,21.2,33,0.26
19-01-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0,0,0.24,12.4,8.2,78,8.9,19.1,323,0.83
19-01-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,0,0,0,0.223,9.1,4.1,73,10,29.2,305,0
19-01-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0,0,0.12,13.8,8.7,73,9.2,25.9,327,20.98
19-01-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,0,0,0,0.305,12.8,-2.1,37,14.5,82.4,187,0.16
20-01-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,0,0,0,0.287,12.8,4.7,59,6,26.3,68,0.87
20-01-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0,0,0,0.195,15.6,9.2,67,8.1,18.7,328,11.82
20-01-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0,0,0.251,13.4,10.1,82,9.7,14.8,81,0.28
20-01-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,2.6,2.6,5,0.443,11.5,7.2,76,5.8,22.3,28,15.03
20-01-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0,0,0,0.225,15,9.5,71,7.3,18,6,0.23
20-01-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0.2,0.2,1,0.293,13.5,9.8,80,8.2,24.8,53,0.26
20-01-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0,0,0.238,13.2,7.9,72,7.2,16.2,340,0.81
20-01-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,0,0,0,0.227,11.4,4.4,65,9.4,28.1,291,0
20-01-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0.3,0.3,1,0.122,14.8,9.5,73,7.9,22,27,20.93
20-01-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,0,0,0,0.305,12.6,-0.7,41,16.3,88.6,187,0.16
21-01-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,0,0,0,0.29,14.1,0.4,42,7.2,30.6,62,0.86
21-01-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0,0,0,0.195,16.5,11.1,73,14.9,33.1,270,11.82
21-01-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0,0,0.245,14.6,10.5,78,10.9,18.7,313,0.26
21-01-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0,0,0,0.446,12,3.1,56,6.5,17.3,33,14.96
21-01-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0,0,0,0.221,15.8,10.4,72,7.8,21.2,47,0.23
21-01-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0,0,0.288,14.3,9.5,75,9.7,24.8,45,0.26
21-01-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0,0,0.236,15.5,9.5,69,6.5,17.6,312,0.81
21-01-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,0,0,0,0.227,12.5,1.9,50,11,31.7,293,0
21-01-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0,0,0.128,16.1,8,61,10.8,29.2,333,20.83
21-01-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,0,0,0,0.304,12.7,-7.3,26,15.5,74.9,192,0.16
22-01-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,0,0,0,0.282,13.3,-0.2,42,7.1,25.2,77,0.86
22-01-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0,0,0,0.194,15.6,11.6,79,10.8,25.6,120,11.79
22-01-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0,0,0.24,16.1,7.9,61,9.8,15.8,320,0.26
22-01-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0,0,0,0.447,12.2,2.1,53,6.1,20.5,25,14.89
22-01-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0,0,0,0.225,15.8,10.4,72,9.4,24.5,18,0.23
22-01-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0,0,0.28,15.1,5.8,57,10.7,25.6,44,0.26
22-01-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0,0,0.236,16.6,9.8,67,9,18.7,336,0.81
22-01-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,0,0,0,0.225,13,0.2,45,10.3,30.6,276,0
22-01-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0,0,0.127,18.2,3.9,43,15.3,40,332,20.73
22-01-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,0,0,0,0.303,12.7,-5,30,12.4,67,198,0.16
23-01-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,0,0,0,0.282,16,1.4,40,7.2,29.5,145,0.86
23-01-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0,0,0,0.196,16.5,12.5,79,11,25.2,104,11.79
23-01-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,1.4,1.4,2,0.24,17.8,9.5,61,12.6,21.2,305,0.26
23-01-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0,0,0,0.448,12.4,3.2,55,5.8,14.8,53,14.78
23-01-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0,0,0,0.228,16.2,10.8,72,9.9,23,19,0.23
23-01-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0.6,0.6,2,0.28,16.6,7.6,59,12.3,27.7,34,0.26
23-01-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0,0,0.239,16.3,9.6,67,8.9,18,356,0.81
23-01-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,0,0,0,0.226,13.5,1.3,47,10.7,31.7,280,0
23-01-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0.9,0.9,4,0.125,20,6.4,44,13.4,34.9,324,20.68
23-01-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,0,0,0,0.303,14.1,-4.2,29,12.3,62.6,199,0.16
24-01-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,0,0,0,0.277,14.6,3.1,49,7.7,27.7,78,0.86
24-01-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0,0,0,0.197,17.7,11.9,71,11.8,26.6,84,11.79
24-01-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,3.7,3.7,4,0.246,16.9,12.8,78,13.7,27.7,25,0.26
24-01-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,15.1,15.1,15,0.448,12.9,9.3,79,5.6,18.7,38,14.7
24-01-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0,0,0,0.228,17.1,11.4,71,10.1,20.9,22,0.22
24-01-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,10.5,10.5,10,0.286,14.5,13,91,12.8,36,31,0.26
24-01-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0,0,0.241,16.8,10.6,68,7.3,12.6,3,0.8
24-01-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,0,0,0,0.227,14.4,3.7,51,11.1,31.7,301,0
24-01-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,9.5,9.5,5,0.127,19,11.8,65,14.3,37.8,22,20.58
24-01-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,0,0,0,0.302,14,0.1,39,13.4,71.3,184,0.16
25-01-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,0,0,0,0.284,15.4,5.7,55,6.2,25.2,86,0.86
25-01-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0,0,0,0.193,18.2,12.3,70,8.3,18.4,71,11.76
25-01-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,18.9,18.9,8,0.251,15.8,13.7,88,19.1,38.9,330,0.26
25-01-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0.3,0.3,2,0.451,13.3,8.1,72,5.1,18,48,14.78
25-01-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0,0,0,0.229,17.8,11.5,68,8.2,20.9,30,0.22
25-01-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,2.6,2.6,3,0.292,14.9,13.2,90,12.9,38.2,38,0.28
25-01-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0,0,0.239,17.2,11.1,68,6.5,14,336,0.8
25-01-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,0,0,0,0.218,14.2,5.8,59,10.8,32.4,302,0
25-01-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0.5,0.5,2,0.128,17.8,11.9,70,12.7,31.7,8,20.53
25-01-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,0,0,0,0.301,14.9,2.6,46,11.3,63.7,176,0.14
26-01-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,0,0,0,0.289,15.7,6.3,56,6.1,28.4,138,0.86
26-01-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0,0,0,0.191,17.3,13.4,79,8.6,20.2,182,11.76
26-01-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0,0,0.244,17,14.1,84,13.1,25.2,298,0.26
26-01-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0,0,0,0.454,13.2,5.3,60,6.9,15.1,53,14.78
26-01-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0,0,0,0.229,17.9,12.9,74,7,20.2,50,0.22
26-01-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0,0,0.29,15.6,12.2,82,8.9,20.5,52,0.26
26-01-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0,0,0.247,17.3,11.9,71,6.5,15.8,286,0.8
26-01-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,0,0,0,0.217,14.5,5.3,55,9.2,28.8,262,0
26-01-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0,0,0.128,18.4,12.6,71,12.1,32,310,20.43
26-01-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,0,0,0,0.3,16.1,-1.1,32,14.2,66.6,163,0.14
27-01-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,0,0,0,0.284,16,2.2,43,6.6,30.2,64,0.87
27-01-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0,0,0,0.192,17.2,14.1,83,7.9,22.7,267,11.74
27-01-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0,0,0.244,15.5,13.2,88,14.2,27.7,289,0.26
27-01-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0,0,0,0.449,12.5,3.3,55,7.6,14.8,64,14.7
27-01-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0,0,0,0.224,17.3,13.6,80,8,22.7,46,0.22
27-01-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0,0,0.284,15.1,12.1,84,7.4,26.6,46,0.26
27-01-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0,0,0.25,17.3,13.2,79,7.8,17.3,240,0.8
27-01-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,0,0,0,0.216,14.9,-0.7,36,11.2,31.3,271,0
27-01-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0,0,0.133,17.1,13.7,82,12.8,34.6,302,20.38
27-01-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,0,0,0,0.299,16.1,-9,18,13,61.6,171,0.14
28-01-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,0,0,0,0.283,14.3,2.1,46,6.6,21.6,97,0.87
28-01-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0,0,0,0.189,16.5,13,81,8.9,24.5,266,11.71
28-01-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0,0,0.24,13.5,11.8,90,8.9,15.8,335,0.26
28-01-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0,0,0,0.438,13.2,1.3,46,5.4,17.3,76,14.6
28-01-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0,0,0,0.218,16.9,13.3,80,6.9,19.1,111,0.22
28-01-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0,0,0.282,13.9,11.2,85,7.4,26.3,58,0.25
28-01-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0,0,0.249,14.4,12.1,87,8.6,18.7,330,0.78
28-01-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,0,0,0,0.214,13.9,1.3,46,9.5,28.1,278,0
28-01-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0,0,0.136,15.5,13.1,87,8.6,25.9,318,20.28
28-01-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,0,0,0,0.299,16.5,-7,21,10.6,58,191,0.14
29-01-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,0,0,0,0.283,14.7,4,51,7.1,25.2,49,0.86
29-01-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0,0,0,0.185,18.8,12.8,70,7.3,20.2,284,11.71
29-01-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0,0,0.234,14.5,12.4,88,10.1,19.4,50,0.26
29-01-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0,0,0,0.437,14.3,5,55,4.9,13.7,49,14.52
29-01-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0,0,0,0.213,18.7,12,66,9.3,22,13,0.22
29-01-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0,0,0.284,14.8,12.4,87,9.7,23.4,48,0.25
29-01-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0,0,0.25,16.2,11.5,75,8.9,17.6,352,0.78
29-01-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,0,0,0,0.21,13.6,5.3,61,6.8,22.3,190,0
29-01-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0,0,0.135,16.7,12.6,79,10.7,24.1,49,20.23
29-01-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,0,0,0,0.297,17,-8.3,18,10.5,59.4,166,0.14
30-01-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,0,0,0,0.282,17.4,5.6,47,7.1,22.3,80,0.86
30-01-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0,0,0,0.179,20.2,12.5,64,9.4,23.4,268,11.68
30-01-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0,0,0.234,16.8,13.2,80,17.2,29.9,309,0.26
30-01-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,6.8,6.8,3,0.441,13.8,8.3,70,6.3,26.3,50,14.45
30-01-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0,0,0,0.211,20.1,12.2,62,8.9,19.8,17,0.22
30-01-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0,0,0.276,16.6,12.2,77,13.1,38.9,29,0.25
30-01-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0,0,0.249,17.8,10.4,64,8.6,12.6,354,0.78
30-01-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,0,0,0,0.212,14.9,4.9,54,9.5,27.4,239,0
30-01-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0,0,0.135,18.6,12.9,72,10.8,29.2,334,20.13
30-01-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,0,0,0,0.295,16.6,-4.5,24,9,57.6,168,0.12
31-01-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,0,0,0,0.283,17.1,3.4,42,6.6,31.7,86,0.85
31-01-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0,0,0,0.174,19.6,14.1,73,13.8,30.6,259,11.68
31-01-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0,0,0.235,16.6,11.6,74,15.8,30.2,288,0.26
31-01-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0,0,0,0.437,14.5,6.5,60,5.2,18,34,14.56
31-01-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0,0,0,0.204,19,13.1,70,8.5,23.4,125,0.22
31-01-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0,0,0.276,16.2,11.6,77,6.9,25.6,115,0.25
31-01-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0,0,0.246,17.8,11.4,68,8.4,17.6,216,0.78
31-01-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,0,0,0,0.207,15.2,2.2,45,12,33.1,279,0
31-01-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0,0,0.123,18.2,12.2,71,13.4,36.7,305,20.04
31-01-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,0,0,0,0.294,13.4,-0.1,41,9.5,64.8,196,0.12
01-02-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,0,0,0,0.29,15.3,4,48,6.4,24.5,88,0.85
01-02-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0,0,0,0.18,16.9,12.8,79,17.3,36,270,11.65
01-02-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0,0,0.236,15.6,12.7,85,13.6,26.3,280,0.25
01-02-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0,0,0,0.431,13,1.3,47,6.9,19.1,92,14.52
01-02-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0,0,0,0.206,17.5,12.4,73,9.9,25.2,184,0.22
01-02-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0,0,0.278,14.7,10.9,80,7.4,24.8,45,0.25
01-02-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0,0,0.253,15.5,12.5,83,9.3,21.2,277,0.77
01-02-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,0,0,0,0.206,13.9,4.7,57,11.2,32,288,0
01-02-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0,0,0.124,16.9,13.5,82,10.6,29.9,299,19.99
01-02-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,0.2,0,2,0.295,13.1,-1.7,38,10.2,60.8,196,0.12
02-02-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,0,0,0,0.294,15.2,4.9,52,7,27.7,161,0.85
02-02-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0,0,0,0.181,16.6,12.5,78,9.8,23.4,270,11.65
02-02-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0,0,0.235,14.3,11.8,86,8,16.6,119,0.25
02-02-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0,0,0,0.424,13,1.7,48,6.7,16.9,74,14.42
02-02-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0,0,0,0.21,16.2,12,77,8.1,20.9,194,0.22
02-02-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0,0,0.277,13.5,11,86,7.4,23,46,0.25
02-02-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0,0,0.258,14.9,11.5,81,9.2,20.2,281,0.77
02-02-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,0,0,0,0.211,13.3,5.8,66,9.4,28.1,290,0
02-02-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0,0,0.125,15.9,12.8,83,8.2,23.8,149,19.89
02-02-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,0,0,0,0.295,15.2,-15.3,12,13.7,72.7,151,0.12
03-02-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,0,0,0,0.285,14.5,5.1,56,6.6,23,83,0.85
03-02-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0,0,0,0.176,18.1,12.8,74,12.3,29.2,261,11.62
03-02-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0,0,0.232,15,12.6,87,10.5,22.3,288,0.25
03-02-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0,0,0,0.421,14,3,49,7.2,14,78,14.31
03-02-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0,0,0,0.208,17.6,12,72,8.9,22.7,215,0.2
03-02-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0,0,0.276,14.8,12,84,7.9,27.7,37,0.25
03-02-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0,0,0.256,16.4,11.9,76,10.3,22.3,252,0.77
03-02-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,0,0,0,0.214,13.5,7.9,72,8.1,22,238,0
03-02-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0,0,0.126,16.6,12.7,80,10.6,29.5,299,19.8
03-02-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,0,0,0,0.294,15.1,-5,27,14.3,72.7,162,0.12
04-02-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,0,0,0,0.287,14.5,7.5,65,8,30.6,112,0.85
04-02-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0,0,0,0.18,16.8,13.3,81,11.6,26.3,261,11.62
04-02-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0,0,0.231,15,12.2,85,8.8,18.7,296,0.25
04-02-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0,0,0,0.423,13.9,4.6,55,7.9,13.7,80,14.21
04-02-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0,0,0,0.208,16.9,12.1,75,9.2,19.4,198,0.2
04-02-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0,0,0.282,14.2,11.8,87,8,28.4,86,0.23
04-02-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0,0,0.258,16.2,12.1,78,9.4,20.9,290,0.77
04-02-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,0,0,0,0.215,14,7.9,70,8.4,25.2,229,0
04-02-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0,0,0.128,16.3,12.5,79,9.4,26.6,302,19.75
04-02-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,0,0,0,0.292,14.8,-1.5,33,13.7,73.1,184,0.12
05-02-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,0,0,0,0.294,13.6,7.1,67,7,20.2,70,0.86
05-02-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0,0,0,0.188,18.4,12.4,70,10.6,27,276,11.59
05-02-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0,0,0.23,15.2,12.9,87,9.9,16.6,307,0.25
05-02-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0,0,0,0.419,15.3,6.2,56,6.8,17.3,107,14.14
05-02-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0,0,0,0.213,17.7,12.4,73,9.2,24.5,167,0.2
05-02-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0,0,0.279,15.4,13.3,88,9,29.9,43,0.23
05-02-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0,0,0,0.264,16.5,12.1,76,10.6,18.4,311,0.77
05-02-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,0.2,0.2,1,0.216,13.4,7.6,72,7.6,23.8,204,0
05-02-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0,0,0,0.129,16.6,12.6,79,10.5,29.5,307,19.65
05-02-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,0,0,0,0.292,15.4,1.2,40,14.6,75.6,189,0.12
06-02-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,0,0,0,0.292,14.6,8.6,69,11.2,40,138,0.87
06-02-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0,0,0,0.191,18.3,12.3,70,10.5,24.1,246,11.59
06-02-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0,0,0.225,16,12.6,83,12.6,24.1,299,0.25
06-02-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,0.1,0.1,1,0.412,14.4,5.6,57,4.8,22.3,46,14.03
06-02-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0,0,0,0.218,17.4,12.5,75,8.9,22,111,0.2
06-02-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,0,0,0,0.275,16.1,13.2,84,9.7,32,29,0.23
